status_id,label,sub_label,fulltext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'534406936846807041,0,,Proud to support @Wharton @garrett_geoff with new Dell powered High-Performance Computing Cluster http://t.co/zz5Id6ZvRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'534404455584657409,0,,New Dell Unified Communications Solution Suite Helps Orgs Improve Efficiencies + Make Better Decisions http://t.co/BP5td5ky0E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'533643866952318976,9,3,The 4-7-8 Breath: Health Benefits &amp; Demonstration: http://t.co/9oGujnkaZs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'533112477219704832,1,0,Proud to support @asu @michaelcrow to Answers Big Data Research Questions with Dell Computing @cloudera https://t.co/gUfV2N8beE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'533110346337095681,1,0,Proud to support @TulaneNews @TulaneTech @TUFitts to Accelerate Research w/New Dell Powered Super Computer  https://t.co/ZPPfKrZ9z2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'532907648677466113,1,,A Better Approach to Performance Management http://t.co/GlIVk00wOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'532667945516687360,0,,.@DellSoftware and @InfraScience help migrate Coca-Cola Bottling Company United from Notes to Office 365 http://t.co/CEZYGpuJpx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'532571766770524160,0,,Dell After Privatization--Accelerating Growth Through Change http://t.co/M8lD32Ewya via @Gardner_Dave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'532569514370547712,0,,Dell named one of three winners of 2014 Temkin Group CxE Awards http://t.co/M1I1tjZkT6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'532521976816865281,9,,?úI'd rather attempt to do something great and fail than to attempt to do nothing and succeed?? - R Schuller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'532520900776570883,1,,What Great Leaders Know and Do: It?ôs all About the Values http://t.co/pGr2gANMWd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'532347743973302272,7,0,Excellent summary of #DellWorld by @englishmdp Includes Video http://t.co/xhxTCVGHp8 #ESGGlobal #Blog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'532275232883900418,9,,Become More Positive With These 5 Tips http://t.co/9ozp3QX9P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'531956253602639872,0,,Many thanks to the now over 3 million customer members of our Dell Advantage program! http://t.co/fHwcaQW6m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'531826228395651074,1,,The Big Problem with Employee Engagement http://t.co/HZR0VrsSFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'531790391154982914,1,,@menloprez perfect - thanks for sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'531582652285874176,10,,.@bazaarbrett Thanks! Had a blast doing this one :),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'531221048465711105,0,,"Dell customers get server building blocks with PowerEdge FX via @ZDNet, @achanthadavong http://t.co/iain3Zhekb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'531095391907758081,10,,@bentiblets @consuro @DellChannel @DellSecurity Cute one! :),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'530943130011312131,9,0,The application for the Dell Scholars Program class of 2015 is now open for seniors in approved college readiness... http://t.co/fvGnW7LJzJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'530873507962302464,7,0,Proud to be Guest of the Week (11/7) #DellWorld http://t.co/iO9dQwzikK via @theCUBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'530467569702928384,7,0,"It?ôs all good, says Dell CEO Michael Dell | #dellworld http://t.co/O5pIhzOU7a?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'530460655833595906,9,,Don?ôt You Love Me Anymore? The Critical Care of Past Board Members - NPQ - Nonprofit Quarterly http://t.co/DwGaVGdzGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'530209010977218561,0,,Dell Introduces Future-Ready Solutions to Help Customers Transform Data Centers + Businesses http://t.co/RSksVSynbH http://t.co/5oCSkKgqS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'530196939485110272,0,,.@erynalogan Thanks! :) Super energized by all the amazing technology our teams are creating!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'530147543531798528,7,1,Thank you @Twafford! and @MealViewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'529969064748134401,6,,Congratulations! @Kobalt songwriters??Spotify royalties overtake iTunes in Europe http://t.co/f8wWfKRUtZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'529808179262021633,0,,Dell Delivers Exceptional Channel Partner Revenue Growth and Customer Acquisition; Builds on Progress w... http://t.co/9PstOpmKAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'529799024669245440,10,,@BryanatDell Stay classy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'529784933812670465,1,,@Tiffani_Bova @DellChannel Change or die. We change :),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'529695014797197312,7,0,Great to meet you @jackandraka #DellWorld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'529073393149046784,,,Like this - we forget sometimes how we don't see our behavior http://t.co/sv82ddPTaB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'528630188838772736,10,,@BillRMcDermott Loved your new book my friend! @WinnersDream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'528625490551373824,0,,Dell PowerEdge Servers Make Great Software-Defined Storage Solutions http://t.co/VSNcN0hfTm @DataCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'528286764843020288,1,,Leadership and mental illness http://t.co/Vz6pDZS1QS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'528220459721326592,0,,"Thanks to customers Dell is #1 Storage in total TBs! Per IDC we shipped +4.3 million terabytes, growing 14.8% while other declined",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'527925442963980288,0,,"Dell Increases US PC Shipments Nearly 20% in Third Quarter, More than Top Two Competitors Combined http://t.co/a4TtQAbjU3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'527883440398413824,10,,Two Great Stories--Truly Great http://t.co/5N7OPJ4O3k via @NRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'527854506663374848,0,,"Huge Thanks to our customers! In the US, Dell shipments grew 19.7% compared to the rest of the industry which grew just 0.2%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'527800135640563712,1,,Tailor Your Presentation to Fit the Culture - Harvard Business Review http://t.co/5Egb9YPvK8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'527789211563204608,9,,Don?ôt Be Afraid of Being Wrong ¬´ Positively Positive http://t.co/kwZkQ3Hw74 via @pospositive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'527261383352524800,0,,Happy 25th Anniversary! http://t.co/RYEFXcEY3u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'527095460612169728,8,1,"""Don't be distracted by criticism. Remember... the only taste of success some people have is when they take a bite out of you.""  - Zig Zigl??,,,,0.098,0.709,0.194,0.4284,FALSE,0,0,,,,,,,,FALSE,,,,,,,FALSE,,,,,,
LearningMoment,'103626107,'700322557040283648,9198,2017,Garry O. Ridge,WD-40 CO,Household Products,WD-40 Company engages in the development and sale of maintenance products",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'526009512969265154,9,,"""Our greatest glory is not in never falling but in rising every time we fall."" - Confucius",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'525679525901131776,1,,"CryptoWall ransom infections spike to 830,000 in matter of weeks http://t.co/S13Bv6w4nn @DellSecureWorks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'525256462109384704,9,,"""I have no special talents. I am only passionately curious."" -Albert Einstein",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'524988770114744320,1,,Successful Innovators Don?ôt Care About Innovating - @HarvardBiz http://t.co/vC1TNpjVX6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'524571395817488384,1,0,Thanks @LinkedIn for using @Dell @Boomi iPaaS Cloud to integrate @Oracle and @salesforce http://t.co/nQ1IWY26yh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'524532363896696832,1,,One Great Suggestion for Positive Recognition http://t.co/PEf7u3ym9s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'524398724634533890,1,,@sacca Great to meet you too. An excellent group and fun discussions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'523233866300289024,7,1,Great time today @inc5000 @Inc #Inc5000! Inspired to be with so many amazing Entrepreneurs! http://t.co/n9lNun47Xd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'523230024153825280,0,,https://t.co/dNI8znVsT6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'522856116560998402,0,,"At 6mm, #DellVenue 8 7000 is still the world?ôs thinnest tablet! And w/ the best display. Check it out. @intel http://t.co/EQcqmwpOSX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'522519519630090241,0,,Dell helps customers simplify Big Data &amp; analytics @cloudera @TheASF processing w/ new appliance http://t.co/9ALkClt4ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'522516615502770176,9,1,Age is no obstacle for this 13-year old entrepreneur. Creating jobs. Changing the world. @UN_DSD http://t.co/TM9UgGQorr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'522486390185926656,1,,The Success Delusion: Coaching For Leaders http://t.co/5ic8Heirkd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'522463758069686272,7,0,Enjoyed time w/ partners at #DellPeak14 &amp; #bob14. @Dell is world?ôs fastest-growing integrated IT company. THANKS! http://t.co/CTE0eR7Flq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'522069728693473280,9,,Nature doesn't need people. People need nature. Join @ConservationOrg's new campaign now: http://t.co/12FrSEfmY6 #NatureIsSpeaking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'520321481574592513,10,,Congratulations @tysoncole and the @UchiAustin Team! Very well deserved! http://t.co/Raj9nhhz19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'520298121201336320,1,,Please read + share important/outstanding message to all @DellChannelNA Partners globally from @MariusHaas https://t.co/h6gHvtDhY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'520030939980640256,0,,Dell @DellSecureWorks Managed Security Services Wins Midsize Enterprise Summit West 2014 XCellence Award http://t.co/Y3Vk5ILTL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'520026179172974593,0,,.@DellSecureWorks Growing fast and hiring around the world to support additional clients. Start your career here http://t.co/HC0u2DKJgT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'519833277985607681,9,,"""Some people are talking about you just because their lives are boring. Don't respond. Keep living your life.""  - Thema Davis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'519660028219781120,0,1,"Thanks @Trillium_Health for trusting @DellSysMgmt KACE to manage 5,800 endpoints http://t.co/1cNb0CAhbr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'519490388831535104,9,,Super thankful for these guys : 2 Japanese and 1 American Share Nobel Prize in Physics for Work on LED Lights http://t.co/ADG0D2JvOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'519259791626371072,7,0,"In light of industry uncertainty, @Dell has never been more certain. http://t.co/jGCdR46WHL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'518566973538848769,0,,Huge thanks to our customers! @Dell stood out by far as the most favored in 43 of 70 categories http://t.co/6QZIOFqvWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'517871839826026496,7,9,Congratulations @AongusatDell! Very well deserved @diversityaward and thanks for all your leadership @Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'517454009368473601,1,0,Thanks to our partner @Siemens Smart Grid Division for selecting @DellOEM to make cities more sustainable .http://t.co/pFS0FPJaFv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'515498237663260672,0,,"Learn what inspires @OXO to make beautiful products like #goodgrips
Innovation: OXO Featuring @Dell Precision http://t.co/pk4nnwlULq",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'515496117333553152,9,,"""If you see the world in black and white, you're missing important grey matter.""  
-- Jack Fyock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'515495727506538496,1,,Congratulations @EXASOLAG on the world?ôs fastest database http://t.co/LEWFfqmDOZ Thanks for leveraging @DellOEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'514831248431136768,9,,"?úTrue happiness is ... to enjoy the present, without anxious dependence upon the future.""  -- Seneca,  Roman philosopher and playwright",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'514829660903837696,0,,Proud to be one of World?ôs Most Attractive Employers for Engineering and Business students http://t.co/66se6zHUED http://t.co/nIre5stlyH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'514527841631748096,7,0,Great last week engaging w/ @Dell customers &amp; partners in EMEA. I left inspired. http://t.co/cu24Ycmktp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'514527194681323522,0,,Corporate venturing helps grow entrepreneurs &amp; next billion jobs they?ôll create. #2030NOW http://t.co/vWa4zrVzKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'514525683171610624,1,0,The Data Economy is here and loaded w/ possibilities @DellSoftware predictive analytics arms you for success http://t.co/LbB8miuDiK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'514524539661737984,1,,My @unfoundation Global Advocate agenda: pave the way for the world?ôs entrepreneurs &amp; the next billion jobs they?ôll create #2030NOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'514523595762982913,0,,Canada partners: #DellCPS is all about connecting &amp; helping you grow. Team Dell hopes to see you there. http://t.co/FALKe8GcWw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'514383532504784896,1,,This Is How Successful People Say No http://t.co/Bfn1HtErPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'514103685484257280,8,1,"http://t.co/iENRXX4hW8
Sharing a Podcast on Leadership",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'514017495322492928,0,,We love our @DellChannel partners and here?ôs another reason why http://t.co/ac2dngFgVl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'514009649343787008,1,0,Big Data is a big deal. Proud to partner with @Cloudera to deliver complete Apache Hadoop solution.?http://t.co/vbhxc1KCR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'512953352917753857,0,,Thanks to customers globally for making @Dell #1 WW in monitor share! 6th quarter in a row of Y/Y share growth http://t.co/11wPFJ1xgJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'512949592011206656,0,,"Thanks! :) @DellChannel Partners Embrace @DellSoftware, Increase Revenue as Incentives + Training Programs Grow http://t.co/tpaz8sWalU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'512654031458947072,7,0,Dell Solutions Summit: @DellChannelEN @DellChannel @DellChannelNA @DellChannelEM delivering $20bn and growing http://t.co/4nvj01ceHt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'512464916519739392,1,,Dell awards outstanding EMEA channel partners at Solutions Conference in Brussels http://t.co/hPh5xAri47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'511893705184133120,9,,"""Sometimes you just have to look back at your past and smile about how far you've come."" - Author Unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'511167721849888769,9,,"""And there is still a lot to learn and there is always great stuff out there. Even mistakes can be wonderful.""  -- Robin Williams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'510799946870554624,9,,"""One of the sanest, surest, and most generous joys of life comes from being happy over the good fortune of others."" - Robert A. Heinlein",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'509500371526762497,0,,Super excited about our new fastest in the world highest performing Dell Precision Workstations! http://t.co/xBlincpJBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'509481602422804480,0,,At the center of the data center you will find this :) http://t.co/4q0SP7ijEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'509452827979448320,7,0,"Great time with @bkrunner showing off new Venue 8, World's thinnest tablet, 2560x1600 OLED, 3D camera http://t.co/eshkzXchFM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'509344547369779200,0,,The best gets better @Dell PowerEdge T630 review (13th Generation) | IT PRO http://t.co/Nk74LlPjsf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'509343255012446209,0,,The best gets better: @Dell 13G PowerEdge R730xd http://t.co/wlEKkaKQGr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'509069625716252672,1,,7 Traits of Likeable CEOs http://t.co/T2INyRqhlV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'507671623848042498,0,,@Dell_Storage SC4020. Another @Dell solution tailor-made for growing businesses http://t.co/X4gpmDbxYP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
