status_id,label,sub_label,fulltext
'403887316965421056,0,,"You will take the Venue 8 Pro away from me when you pry it from my cold, dead fingers. http://t.co/FUCNFxhlSI http://t.co/E3xw6j3Gxt"
'405694472723259392,1,0,Thanks @SonicWall @SonicWALLCH for making us the Best Microsoft Windows Security Product of 2013 http://t.co/OWRe0IacZb
'819677938094260225,0,,Looking for more great people to join our team https://t.co/qk9ifBptqu
'773311035470077952,7,0,Great talk w/@MassGovernor today. Appreciate full support for @Dell + @EMCcorp + @VMware = #DellTechnologies! https://t.co/N1wQExwYnM
'373835300532785152,0,,Huge thanks to our customers in Latin America for their trust and confidence making Dell #1 choice for Servers http://t.co/4AfwrDy7UK
'1101557900009324544,9,0,"Proud to have @DellTech be listed among the 128 companies named by @Ethisphere as the 2019 #WorldsMostEthicalCompanies. Many thanks to our worldwide team for upholding our #CultureCode.
https://t.co/vGLZz1OT2P"
'817556109510647809,1,9,"Very proud to enable customers like Honeywell to transform, scale and prevail. @DellTech @DellServers @VMware @vmwarevsan #BetterTogether https://t.co/YPooIhUQw9"
'949022245375983616,9,0,Thanks @TrekBikes @GM @HermanMiller @humanscale @InterfaceInc @vandesant_com for joining @DellTech with this important effort to keep plastics in the economy and out of our oceans. Open invitation to other companies to join with us ???? https://t.co/97St3M0APc
'913662607336333312,7,0,"Great to be with all of customers, partners and team in ???? https://t.co/AzEhBMSg1x"
'846157215224475653,6,4,Congratulations @DJohnsonPGA on winning the 2017 @DellMatchPlay! ????????????https://t.co/8hCDo9icvV
'1111773955520688129,7,0,"Looking forward to seeing even more of our @DellTech customers and partners at #DellTechWorld soon. If still debating whether to attend, our @DellEMCPartners leaders are here to help you decide.
https://t.co/nQDUQnxCQX"
'981900598525251584,7,1,A warm welcome to @Fortscale from all your friends @RSAsecurity and @DellTech https://t.co/lLYeXTWw2G
'455896666516619264,1,,Virtual reality is fun @oculus http://t.co/LTA7Vpb1dg
'472365703769489408,0,,"Is the PC Dead? Not at Dell, Which Is Doubling Down http://t.co/h4TQTmD7QK"
'216711381813174273,10,,@stephengillett Yes :)
'411467996331134976,7,1,"Our cloud strategy is grounded in choice and flexibility. When you go cloud, go w/ Dell. KABOOM! #DellWorld"
'859827915558723594,0,,"Always nice to work with a hall of famer  ?? Congrats, @BaskIyer @DellTech https://t.co/COCntV8pOc"
'904003323971465216,4,,Thank you @Forbes for highlighting Rebuild Texas Fund ????????? #TexasStrong #HoustonStrong @MSDF_Foundation @forbes https://t.co/hy7aKadZDI
'454293915525345280,0,,Thanks @PCMag! The only thing better than one of these is two of them. My favorite config :) http://t.co/hiy4R1hxJv
'581135773753303040,0,,Congratulation to our great Dell @Boomi Team! Once again Gartner ranks Boomi Leader in Magic Quadrant for... http://t.co/pyRDUhqWYh
'459752105603895298,10,,@superninjarobot Thanks John!
'279382981934735360,10,,"This holiday, @JohnLegend has a special gift for teachers. Share this with every teacher you know! http://t.co/0ypQGkiq"
'1019275404891381760,0,,"@PGelsinger Impressive! Congratulations @PGelsinger

And thank you for leading @VMware to the top and beyond as well!"
'657636840359333888,7,0,Thank you to all of our great customers and partners for the best #DellWorld ever! See you next year. https://t.co/ELEOhVQB1e
'522069728693473280,9,,Nature doesn't need people. People need nature. Join @ConservationOrg's new campaign now: http://t.co/12FrSEfmY6 #NatureIsSpeaking
'652599379761700864,0,,.@AzorFrank Always great to be with you. Love the new #DellXPS family!
'420354850816143360,0,,@carleyroney @davidliuXO @theknot Thanks for being a part of New Beginnings! http://t.co/IIg7JejNXP
'941092505969418240,9,0,Great example of private sector collaboration to address an important global challenge. @Dell @LonelyWhale introduce NextWave https://t.co/dGufHRJ9NV Join us: https://t.co/LQpuFyWMzf #nextwaveplastics
'377762924288159744,1,0,"Welcoming all ISVs, IHVs, System Integrators and Solution Providers to sign up and partner with @Dell http://t.co/7RXw9IgnIm"
'319491894931492865,9,0,Great to see students in the UK enjoying interactive classroom environments with @Dell #tablets running #Windows 8 http://t.co/dsHQsyEHN4
'593586722950160384,9,0,Dell team members doing good in the world #wesparkchange #CAFBTX @Dell4Good http://t.co/kHFp6dZba9
'865639375526174720,9,0,Proud to see @Dell on DiversityInc Top 50 Companies for Diversity again. Never more important than it is today. https://t.co/zBYwi9xz96
'815248937099534337,1,,This is another one of the reasons we love being a privately controlled company! @DellTech @DellEMC @Dell @Pivotal ??https://t.co/robgp9OYRR
'675370746219118592,0,,"My business card in 1984, year I started. 1st space 1000 sq ft, lasted 30 days. Never forget where you came from. https://t.co/zDb7x1bWkY"
'1131245271390859264,1,,"How can CEOs drive digital innovation without learning to code? It?? simple; ask the right questions, measure the right things and break down walls. @pivotal?? @derrickharris explains: https://t.co/xOFeLMFb1y"
'657281949715697664,7,1,Proud collaboration w/@Microsoft @SatyaNadella on new CPS Standard. Thanks! #DellWorld https://t.co/Mou7Gd4kGU https://t.co/2PSdgSapMp
'321366799700611072,9,,Bill Clinton: ??quality for Women and Girls #1 issue I want to fix??with @sjfeliceatdell http://t.co/V1kQB2N2H0
'219139189541842944,0,,Here is what I was doing 25 years ago. It all turned out pretty well! :) http://t.co/O9695POF
'1082335493419945985,7,1,"All the best to our @Dell and @Alienware teams in Las Vegas this week for #CES2019. All the latest announcements from the show and links to live broadcasts can be found on @Direct2Dell: 
https://t.co/NaKLn5eMWJ"
'321695630022033408,1,9,The @edfialliance tackles the #eddata challenge head on http://t.co/GpnnLOm7wI   #edreform
'877338656926646272,1,,Well done @JohnLegere and @TMobile team! https://t.co/pIC87YaVR0
'818560216904003587,0,,The #VxRail rocket ?????? is fully launched ?? https://t.co/8LSclwkYzj
'927324768327622658,1,0,Thanks @matteastwood! We're all on it @VeloCloud @VMware @vmwarensx @DellTech @inetnut @RajivRamaswami @PGelsinger @spoonen @DellNetworking https://t.co/gBo3xJL0YT
'932717704074625026,9,0,Congratulations @DellMedSchool Class of 2021 #DellMed21! https://t.co/HLlnkkPOoF
'1093953822479839233,9,0,"Great recognition for our team's commitment to put tech to work where it can do the most good for people and our planet ??. Special thanks to @PiyushatDell @cpfrasercsr @learatdell @oconnell_scott @Oliver_Campbell @carlyjeane
https://t.co/5NOoLhrexr"
'850464464369573892,7,0,Please join our Customer Appreciation Party in Las Vegas on May 10 @gwenstefani will perform at @DellEMCWorld https://t.co/UmE3ioVbZN
'220938431071666177,1,,Virtualization Management Gets a Bigger Boost http://t.co/bJ2hqXeN
'378353396316930048,0,,Welcome to the world's largest startup! http://t.co/KQmIP2ZF6E
'233299291014299648,0,,Dell XPS 13 wins Best Overall Lightweight Laptop from Good Housekeeping http://t.co/DX23sYL4
'981969306215952384,7,1,"In the future, tech advancements + human creativity will make possible what?? impossible today. Great podcast featuring @JClarkeatDell on the subject. @DellTech https://t.co/LVKWVVMS14"
'847204207090434048,0,,Thanks for sharing your insights with our customers @feraldata
'959092424596389890,0,,@AongusatDell Thanks @AongusatDell. I am very fortunate to have been helped along the way by you and our entire awesome team!
'1011352339817648128,0,,Great being with an awesome group of our newly hired sales professionals today in Austin. We're hiring thousands more around the world  https://t.co/SWcw7BTwhV https://t.co/f7JhaqefRL
'669242266943225856,7,1,@CDWCorp Thanks for a super visit! :) We're all very excited about our new partnership #cdwsocial
'578769781047726080,6,3,Path to victory = 3/4 days 40K+ #FitbitForAHA #dellbeatsbenioff2015 https://t.co/6DIuSLwF3s pain is temporary http://t.co/1EeNrHpdTt
'817105302004731906,0,,Our new 8K UltraSharp monitor is amazing! 33.2 million pixels. Unbelievable to see in person! You will want one!... https://t.co/qAmT9okxXl
'600800376149925888,0,,We're hiring thousands of new sales people to support growth @Dell globally. It begins here... http://t.co/Hez8KBJFPj
'291989850930962432,4,9,This year @msdf_foundation will hit a symbolic watershed: $1B committed to combat urban poverty's effects- http://t.co/81jhw2XY
'220937137959337986,1,,Virtualization Management Gets a Bigger Boost http://t.co/srATX1Kg via @VKernel
'1050529929916428288,1,,Becoming a startup with thousands of employees is a challenge I understand from my own journey and adventure. Glad @Pivotal was able to help @DBSBank achieve that goal with their digital transformation. #SpringOne @DellTech https://t.co/FiNNo1Hx6f
'244449563694489600,1,,Proud to see @Dell in leader position in another @Gartner_inc Magic Quadrant. This time for data center services. http://t.co/C0airCCz
'916504894676357121,1,0,@Oracle joins Cloud Foundry party w/@pivotal @vmware @DellEMC @Google @Microsoft @IBM @SAP @generalelectric @Cisco 
'390652858359484416,7,1,Enjoyed visiting with some of our terrific channel partners yesterday at #BoB13. Thanks for the invite @RDeMarzo @CRN @TheChannelCo
'429235694016266240,0,,"According the http://t.co/cJavrQIQA9 .Dell appears to be a growth stock.. Good to know 

http://t.co/RxM36OmtPD"
'448148327134027776,0,,A big @Dell welcome to the @StatSoft team! We??e very excited to welcome you to the family!
'540634294319071232,7,0,@DanDoctoroff @Dell @CFR_org Great to be with you last night. Thanks for an intriguing discussion
'905065444381425664,4,,"@ThierryBreton Always great to be with @ThierryBreton @Atos. Thanks for the friendship, awesome partnership and your compassion to Texas. #TexasStrong"
'355336678057050112,1,0,@AndrewGrill @tomstandage @greenwellys http://t.co/jXdVVr1xkZ Really interesting. I ran a BBS at age 15 in 1980. ALL CEO's should be social
'533110346337095681,1,0,Proud to support @TulaneNews @TulaneTech @TUFitts to Accelerate Research w/New Dell Powered Super Computer  https://t.co/ZPPfKrZ9z2
'634077238305124352,0,,Congratulations @CookCherylS @MariusHaas @PaulLPerez and thank you to all @DellChannel Partners and @Dell Team for support
'637034527861403653,9,0,.@ChrisMcNabb1 @boomi Awesome day. See you again soon
'463107287641362433,10,,@AnthonyKnierim @Benioff @matchup_io Game on! :)
'525679525901131776,1,,"CryptoWall ransom infections spike to 830,000 in matter of weeks http://t.co/S13Bv6w4nn @DellSecureWorks"
'912817609086722048,7,0,A super event with ???? customers and partners! Great week in Asia including ???? and ???? @DellTech @VMware @pivotal @DellEMC @dell @virtustream https://t.co/TzAgbqIOe2
'1111742344242647040,6,4,Amazing shot!??? @TigerWoods @DellMatchPlay https://t.co/0Y869vhbtS
'1121870141682270214,7,0,"It's almost time for @DellTechWorld and I'm looking forward to sharing exciting news with our customers there. If you won't be able to join us, follow #DellTechWorld for real-time updates.
https://t.co/zWpmJeHsnY"
'1107776019400978432,6,,True story! https://t.co/P6JlaUbEiY
'696534037326725120,1,,Congratulations @Broncos on #SB50! https://t.co/hLkjrat0Jq
'869335569305874432,7,1,Well said @spoonen! @VMware ecosystem is getting stronger every day. https://t.co/y1hIxZoyZo
'913866988178624513,9,,"Great honor and well deserved. Congrats, @CathyBessant https://t.co/RJUvTOfynK"
'1131184168350736384,1,0,Great takeaways from @Discover?? Victor Hansen on their work with @pivotal to modernize their application stack and data service architecture: https://t.co/32UltT2Wv1
'481874177935163392,0,,Welcome Baby Compellent! :) http://t.co/ZaYXW2VNuD
'1062704785726627840,7,1,@matteastwood @IDC @DellTech Great to be with @matteastwood @mbailey316. Always appreciate your insights and our discussions.
'319483997753315333,1,0,Portugal Ministry of Justice lowers IT costs 95% &amp; enhances productivity with @Dell Mainframe re-hosting http://t.co/qJfyvUIjiR
'402967311067250688,7,0,"Faster, easier, bigger, better and more channel love :) http://t.co/82rDcGqVYS"
'662243453431111680,7,1,Congratulations! @Bonimal @Kelway
'482603887493271552,1,,"Honored by @ITBrandPulse as iSCSI Storage Leader in Price, Performance, Reliability, Service &amp; Support, Innovation http://t.co/wKV49Sqd9f"
'222889940780986368,0,,"Many Thanks to our over 1,000,000 Alienware fans!! http://t.co/7GtvRmRF"
'1016706922001653761,1,9,No surprise that @CNBC names Texas as America's Top State For Business. Congratulations again to @GovAbbott and all who make Texas amazing in so many ways! https://t.co/aErtSW8rsK https://t.co/KR6UUbi4YD
'512953352917753857,0,,Thanks to customers globally for making @Dell #1 WW in monitor share! 6th quarter in a row of Y/Y share growth http://t.co/11wPFJ1xgJ
'408997404931670016,0,,@Dell tablets also selling super fast but survey of web users found 87.3% prefer PC for online shopping http://t.co/pFkzfDyTHu
'568461715404242946,1,0,Cloud the way you want it. Only @Dell. http://t.co/wkM6miERiH
'245624884334563328,1,0,"Germany?? TUIfly improves customer service with Dell desktops, laptops, deployment and application services http://t.co/vslUhr5j"
'396077140501745664,0,,@DellSecureWorks is growing fast and hiring around the world to fuel additional expansion. Start your career here http://t.co/HC0u2DKJgT
'408744059470348288,4,,"Since 1999, our work in philanthropy has led us in fascinating &amp; unexpected directions http://t.co/iEHWt4k53n"
'391368997091807232,6,,Awesome pregame video Texas #Longhorns Football team was shown before annual game vs. Oklahoma http://t.co/X5xPEhKrXF #hookem
'535216201027571712,0,,Dell Storage also #1 in customer satisfaction. @Dell_Storage customers are consistently happier http://t.co/lm1RvXVIbE
'880501118870093824,0,,One Billion+ Thanks to our customers around the world for embracing @DellEMC @DellEMCStorage Unity. Over One Exabyte served ???? @DellTech https://t.co/qsefStsWRO
'897161496064651265,0,,Very well done @virtustream @rjrogers87 and Team! Proud you are a key part of @DellEMC @DellTech and growing super fast! ????? https://t.co/nOazX0kvOI
'619302603910983681,0,,Congratulations @DellSecureWorks Team! https://t.co/QhSWj5Ufp9
'423152990707396608,1,0,UK entrepreneurs: Let us help accelerate your dreams. Enter our Start up in Residence competition. @DellCFEUK http://t.co/sBj82c0yZr
'627692136427732992,3,,Just finished #GhostFleet. It's really outstanding. Very well done and congratulations @peterwsinger @august_cole
'446405840598077440,7,0,@bruceharbour Much appreciated! @JoannMoretti
'1051433434281902081,7,0,"@spoonen @CNBC @jimcramer @MadMoneyOnCNBC @VMware @awscloud Our @VMware customers can ""get back to focusing on their business and we make the infrastructure just run"" @spoonen told @JimCramer. Truly our goal with @DellTech solutions from edge to core to c"
